"","X","Value","Std.Error","DF","t.value","p.value","GeneFamily","Group","FDR","BaselineGroup","BaselineLinear"
"2174","DayGroupLate960",0.0273342198172893,0.0199050321629804,171,1.37323163275896,0.171478257342097,"K02193","Late",0.5569033412217,0.0653802709456288,0.0749736835515838
"2175","DayGroupLate3531",0.0633747224288654,0.0460584468403085,116,1.37596308118237,0.171483811616146,"K16704","Late",0.5569033412217,0.0703935642586902,0.076961942645055
"2176","DayGroupLate1545",0.103803072213075,0.0756251456173813,179,1.37259996480876,0.171594075188615,"K03553","Late",0.5569033412217,1.09572788185553,1.12651309496951
"2177","DayGroupEarly503",0.134068899733057,0.0977035915607841,179,1.37220032131213,0.171718205302753,"K01265","Early",0.701424351552727,1.25449300969599,1.21003626429891
"2178","DayGroupLate2605",0.0643311441889088,0.0468828032789439,175,1.3721693177379,0.171767029952281,"K07722","Late",0.557005841985175,0.244590425702862,0.280462489348662
"2179","DayGroupEarly3349",0.0595788373276451,0.0434199210946097,175,1.37215443569844,0.171771653667731,"K13953","Early",0.701424351552727,0.0655756368919363,0.0706011105328418
"2180","DayGroupEarly3207",0.071996196560657,0.0524189968920015,121,1.37347528242462,0.172144143484513,"K12290","Early",0.701424351552727,0.0641107366671805,0.0702780145694719
"2181","DayGroupLate761",-0.0543868585205385,0.0395799579370502,107,-1.37410096814751,0.172281890440843,"K01844","Late",0.557701022549623,0.0791368690645256,0.0762784376623879
"2182","DayGroupLate3306",0.030834820107953,0.0224297406864148,98,1.37472922844039,0.172350603486407,"K13635","Late",0.557701022549623,0.0495976885002952,0.0401180713041257
"2183","DayGroupEarly3563",0.0459063172954422,0.0335009722137284,171,1.37029806187625,0.172390148208896,"K17235","Early",0.701424351552727,0.155506332130197,0.143008657693612
"2184","DayGroupEarly3624",0.0563526694234722,0.0411345752174622,173,1.36995870567662,0.172475137793345,"K18581","Early",0.701424351552727,0.191972550905542,0.184644514903783
"2185","DayGroupEarly2938",0.053145819444953,0.0387825479446763,150,1.37035399326434,0.172623790405649,"K09946","Early",0.701424351552727,0.0772328945851565,0.0916753708097056
"2186","DayGroupLate755",0.138686837003784,0.101293464891817,179,1.36915878188098,0.172665135318687,"K01834","Late",0.557701022549623,1.14708755989925,1.24338907733605
"2187","DayGroupEarly3571",0.013987179606317,0.0102005301516062,130,1.3712208481747,0.172668497987052,"K17363","Early",0.701424351552727,0.0357098307385055,0.0383866990036901
"2188","DayGroupEarly1514",0.158764305851682,0.115963135948621,179,1.36909289795357,0.172685690610697,"K03501","Early",0.701424351552727,1.16215064167228,1.20736063898392
"2189","DayGroupLate2813",0.0182379116743976,0.0132874631255627,105,1.37256536496506,0.172812234786662,"K09470","Late",0.557701022549623,0.0196093507901445,0.0217951739027405
"2190","DayGroupLate2181",-0.0634207357510987,0.0463592707101198,179,-1.36802703708742,0.173018487670846,"K06333","Late",0.557701022549623,0.404780007565113,0.395196291306127
"2191","DayGroupLate1172",0.0423779040579315,0.0309826979791691,179,1.36779256882095,0.173091761265121,"K02575","Late",0.557701022549623,0.104207473045195,0.122922393325991
"2192","DayGroupLate1933",0.0214916700726751,0.0156476553441868,85,1.37347542490827,0.173216486247485,"K04784","Late",0.557701022549623,0.0174440941345682,0.0203481377673995
"2193","DayGroupLate1264",0.0597930221011472,0.0436794969666705,135,1.36890363336309,0.173302788506764,"K02852","Late",0.557701022549623,0.153546376836354,0.182062037943192
"2194","DayGroupLate1213",0.0765109753063607,0.0559652410782003,179,1.36711597828109,0.173303333474876,"K02760","Late",0.557701022549623,0.294067586022165,0.329715499311777
"2195","DayGroupLate3618",0.0212166401867979,0.0155031207544226,131,1.36853995546318,0.173485526669757,"K18446","Late",0.557701022549623,0.0327913749986292,0.037312850707364
"2196","DayGroupLate2903",0.0548822803127566,0.0401364604582992,150,1.36739213388729,0.173547875745007,"K09896","Late",0.557701022549623,0.134704445884739,0.158694310358825
"2197","DayGroupEarly1815",0.0642325579628462,0.0470251351451804,179,1.36591968879072,0.173677894232007,"K03975","Early",0.703655446674959,0.403435731671948,0.40864381592538
"2198","DayGroupLate2702",0.0523239159268092,0.0382949224764768,166,1.36634082387684,0.173679988494515,"K08311","Late",0.557701022549623,0.124140883053365,0.151172771721406
"2199","DayGroupEarly3779",-0.00302120118213791,0.00220443322360937,96,-1.37051154454623,0.173723430568626,"K20257","Early",0.703655446674959,0.0161168339311849,0.0162437956031417
"2200","DayGroupEarly462",-0.14016940748217,0.102647991114397,179,-1.36553483375975,0.17379852273389,"K01187","Early",0.703655446674959,0.937703331928509,0.933247561544293
"2201","DayGroupEarly762",0.0587651055124996,0.0430645283353852,179,1.36458258766563,0.174097264897764,"K01845","Early",0.703655446674959,0.439385862605836,0.423518996859557
"2202","DayGroupLate2355",-0.118415540151489,0.0867988585962796,179,-1.36425227320402,0.174200982667871,"K07095","Late",0.558811916591145,1.24910742846713,1.20074289723214
"2203","DayGroupEarly3546",0.0402378909820064,0.0294719863976905,150,1.36529280514189,0.174205113412753,"K16907","Early",0.703655446674959,0.0945946587592227,0.106977551222384
"2204","DayGroupEarly716",0.029349427026718,0.0214316537474401,89,1.36944294512147,0.174306526892071,"K01766","Early",0.703655446674959,0.0657409055223716,0.0669005471183577
"2205","DayGroupLate1711",0.0289242619871537,0.0211725075286175,119,1.36612358966262,0.174476300859686,"K03746","Late",0.558811916591145,0.0370511341494081,0.0359290781612512
"2206","DayGroupLate2487",-0.0690082803940801,0.0506215549242757,179,-1.36321929457341,0.174525635225346,"K07402","Late",0.558811916591145,0.797790289541696,0.757401803155386
"2207","DayGroupEarly2817",0.0212531182584262,0.0155550516476566,112,1.36631614859524,0.174576695004024,"K09476","Early",0.704024747508553,0.0406473939060581,0.043295861215996
"2208","DayGroupLate3271",0.0381702850247827,0.0280004972620992,169,1.36320025560578,0.174632786688484,"K13051","Late",0.558811916591145,0.258502303000342,0.260314304627918
"2209","DayGroupEarly966",0.0489531474349498,0.0359080720223864,141,1.36329088914689,0.17496375614103,"K02199","Early",0.704184332113711,0.0699928899295194,0.075417897489659
"2210","DayGroupEarly3789",0.0325616448125642,0.023887664701106,144,1.36311544975163,0.174973721101351,"K20480","Early",0.704184332113711,0.0630300898343837,0.0469734484086515
"2211","DayGroupLate1624",0.0525322675184248,0.0385612606552495,158,1.36230679769733,0.175039944030841,"K03636","Late",0.558811916591145,0.0707749308934131,0.086702879133866
"2212","DayGroupLate621",0.0336834048310403,0.0246596700145054,94,1.36593088274202,0.175219884386391,"K01612","Late",0.558811916591145,0.0382055439820848,0.038842196000941
"2213","DayGroupLate2526",-0.0336024047191473,0.0246914344784035,177,-1.36089317728939,0.175277677865711,"K07502","Late",0.558811916591145,0.187925198598636,0.176976422517787
"2214","DayGroupLate3729",0.0329278351719084,0.0241627182831517,127,1.3627537591608,0.17537166659897,"K19338","Late",0.558811916591145,0.0439963468417591,0.0469783846753808
"2215","DayGroupLate1032",0.0717054615900739,0.0526891041022912,161,1.36091631869208,0.175442056604661,"K02380","Late",0.558811916591145,0.163481396777091,0.193429083801963
"2216","DayGroupLate1465",-0.0485202303067814,0.0356628868550259,172,-1.36052447195378,0.17544424893991,"K03415","Late",0.558811916591145,0.353134794879427,0.318332540112049
"2217","DayGroupLate1325",0.140252544494193,0.103172053807569,179,1.35940440572972,0.175728556281864,"K02990","Late",0.559050841695669,2.18627468881453,2.1905195022578
"2218","DayGroupEarly2476",0.0144917393129918,0.0106451374610229,129,1.36134825558178,0.175776788368443,"K07350","Early",0.706694434869046,0.0205201774751855,0.0220667403865573
"2219","DayGroupLate3213",0.0167333641203763,0.0123027967280278,140,1.36012684678883,0.17597590991635,"K12299","Late",0.559050841695669,0.0189033172485149,0.020499769348183
"2220","DayGroupLate261",0.0282101999289591,0.0206952797939327,95,1.36312242259366,0.176066003622698,"K00758","Late",0.559050841695669,0.0497752002389832,0.0497277610504137
"2221","DayGroupEarly2082",0.0718422962608269,0.052870194919992,163,1.35884303754781,0.176073662201598,"K06016","Early",0.707166390493674,0.219636529167702,0.260677574996435
"2222","DayGroupLate3832",0.00674261416956787,0.00494889431753975,101,1.36244860709005,0.176086826026478,"K21405","Late",0.559050841695669,0.00987933635195298,0.0111500195049496
"2223","DayGroupEarly2569",0.110494230513147,0.0813955038588214,179,1.35749796087996,0.176332033471536,"K07667","Early",0.707373009718085,0.929439290830112,0.93148118523619
"2224","DayGroupLate2740",0.011761248818985,0.00862840157230409,87,1.36308547074778,0.176373025761188,"K08679","Late",0.559151875331149,0.0534341210319136,0.0470635063296886
"2225","DayGroupEarly2483",-0.0824906829718106,0.060822255263946,179,-1.3562582086743,0.176725306973208,"K07391","Early",0.707373009718085,0.617452958615538,0.650634331469009
"2226","DayGroupLate1483",-0.0246884555094787,0.0182041086364336,179,-1.35620238279985,0.176743031521427,"K03451","Late",0.559151875331149,0.132718224279361,0.125813820443579
"2227","DayGroupEarly2385",0.102832154314308,0.0758252650565284,173,1.3561726983433,0.176811614901605,"K07148","Early",0.707373009718085,0.557432968297458,0.576486014783409
"2228","DayGroupEarly999",0.0906982427610294,0.0668830061224179,173,1.3560730597997,0.176843252429521,"K02302","Early",0.707373009718085,0.259865317929408,0.279501775371358
"2229","DayGroupLate264",0.134298431061106,0.099066561486316,179,1.35563836118059,0.176922181629344,"K00761","Late",0.559151875331149,1.66763555974223,1.67381923088403
"2230","DayGroupLate3162",0.0661785266108099,0.0487648725949265,137,1.35709421739974,0.176982920581464,"K11926","Late",0.559151875331149,0.0783284328411612,0.0853483682314494
"2231","DayGroupLate3159",0.0695052750659968,0.0511131274391963,96,1.35983217126911,0.177068180178596,"K11904","Late",0.559151875331149,0.0283237164417454,0.0307198093877548
"2232","DayGroupEarly40",0.027047529528763,0.019884526800052,92,1.36022998187175,0.17708084015157,"K00076","Early",0.707604979916009,0.0349680969381591,0.0364236421729955
"2233","DayGroupLate3749",0.04807051768828,0.0355087619527407,179,1.35376495954035,0.177518209114014,"K19689","Late",0.559151875331149,0.119689080773168,0.119016420296286
"2234","DayGroupLate3146",0.0591679838562583,0.0436755355218588,138,1.35471684890151,0.17772150818992,"K11745","Late",0.559151875331149,0.0712291068624668,0.0792744471228183
"2235","DayGroupEarly2535",0.190146868996683,0.140545056022842,179,1.35292463767477,0.177786048987106,"K07568","Early",0.709579038958514,1.58879171630575,1.59143488493844
"2236","DayGroupLate2724",-0.0180532253288732,0.013291075898419,87,-1.35829675993504,0.17788141289892,"K08363","Late",0.559151875331149,0.111823597888986,0.121809598639308
"2237","DayGroupLate837",-0.0971251211849804,0.0718056558148281,179,-1.35261101765362,0.17788608832799,"K01989","Late",0.559151875331149,0.768429985282881,0.729433183189918
"2238","DayGroupLate1532",0.0377121886331612,0.0278619817572976,148,1.35353575928904,0.177948103134787,"K03533","Late",0.559151875331149,0.0719308945952871,0.0785739382546163
"2239","DayGroupEarly502",0.105116725678652,0.077731687781291,179,1.35230211357835,0.177984664667273,"K01262","Early",0.709579038958514,0.921956358841187,0.914225596995193
"2240","DayGroupLate439",0.032382187903243,0.0239304023956094,139,1.35318192180438,0.17819418938159,"K01139","Late",0.559151875331149,0.0597869256862313,0.0672197255406695
"2241","DayGroupEarly2160",0.0847303352584077,0.0626885152414512,179,1.35160858304045,0.178206130960757,"K06213","Early",0.709579038958514,0.617393546965984,0.552146484776812
"2242","DayGroupLate1974",0.0482579004906583,0.0356887841079687,159,1.35218673588499,0.178235730174845,"K05540","Late",0.559151875331149,0.100274586614448,0.118683966721757
"2243","DayGroupLate3088",0.0204207232102994,0.0151054112655003,156,1.35188131268818,0.17837009016476,"K11179","Late",0.559151875331149,0.0502005946298983,0.0563893221023645
"2244","DayGroupLate3322",0.0527435764341692,0.0389743139396345,126,1.35329069591478,0.178385723550001,"K13695","Late",0.559151875331149,0.049534486593206,0.0575867259774895
"2245","DayGroupEarly1625",0.0951400837013985,0.0704404589600908,179,1.35064542602287,0.178514040494389,"K03637","Early",0.709579038958514,0.430373073828358,0.424363484884424
"2246","DayGroupEarly280",0.162492617055074,0.120310559471457,179,1.35060976998968,0.17852544694984,"K00790","Early",0.709579038958514,1.42875182786802,1.39557382049732
"2247","DayGroupLate1607",-0.0864694756583902,0.0640259076602583,179,-1.35053884932369,0.178548136276243,"K03615","Late",0.559151875331149,0.898618684338559,0.911805222583408
"2248","DayGroupLate866",0.0376792622443266,0.0279004366922116,179,1.35049005361427,0.178563748522136,"K02019","Late",0.559151875331149,0.136823852782558,0.149101174954628
"2249","DayGroupEarly1058",0.0576765767058932,0.0427169490694913,179,1.3502035599983,0.178655433159098,"K02410","Early",0.709579038958514,0.242570477130578,0.243000277776001
"2250","DayGroupLate165",0.0352732189921043,0.026128188615454,179,1.3500062905716,0.178718584502726,"K00374","Late",0.559151875331149,0.0518443743028453,0.0592305773537495
"2251","DayGroupLate627",0.112967674886328,0.083791016961182,179,1.34820746881091,0.179295209302406,"K01624","Late",0.559151875331149,0.834184490902165,0.889940271780959
"2252","DayGroupLate3837",-0.0306898807890605,0.0227439031553841,138,-1.34936737020864,0.179428630784009,"K21469","Late",0.559151875331149,0.130666580649586,0.139238359278151
"2253","DayGroupEarly238",0.0470656223153059,0.0349371197198659,174,1.34715233232416,0.179682951458635,"K00658","Early",0.712257728424068,0.126462727334836,0.150817285517441
"2254","DayGroupLate2898",0.0481618308526302,0.0356732821530555,113,1.35008129181926,0.179687968507661,"K09891","Late",0.559151875331149,0.079452925479299,0.0818435923704481
"2255","DayGroupEarly2426",0.0854364489375663,0.0634310154487917,179,1.34691914252168,0.179709047732406,"K07260","Early",0.712257728424068,0.391031681376018,0.434233538487466
"2256","DayGroupLate2978",0.0426283217737852,0.0316193274308845,138,1.3481729447587,0.179811472712903,"K10015","Late",0.559151875331149,0.080504809491989,0.0912292272043069
"2257","DayGroupLate1631",0.0457729763094865,0.0339399713516847,126,1.34864510742182,0.179870021240434,"K03643","Late",0.559151875331149,0.0708715161115728,0.0758534767210265
"2258","DayGroupEarly1143",0.0306099431262176,0.0227219543270654,157,1.34715274424069,0.179872192838058,"K02530","Early",0.712257728424068,0.0653049513457684,0.0838758180066653
"2259","DayGroupLate830",0.00876227419105171,0.00650603469302819,161,1.346791802454,0.179940052070035,"K01958","Late",0.559151875331149,0.0344444183385243,0.0345656153403442
"2260","DayGroupLate2390",0.0309209033484288,0.0229262525881984,119,1.34871162347508,0.179990697317894,"K07156","Late",0.559151875331149,0.0518879339897638,0.0545896852864463
"2261","DayGroupLate3853",-0.0331654211219301,0.0246206955650903,145,-1.34705459617296,0.180064089103309,"K21613","Late",0.559151875331149,0.101952560806568,0.0853098096390573
"2262","DayGroupLate2148",0.103819971155331,0.0771639155451569,179,1.34544716169276,0.180182755800748,"K06199","Late",0.559151875331149,0.79602561236373,0.854242181057463
"2263","DayGroupLate705",0.0616731532496459,0.0458432448353828,179,1.34530514738008,0.180228507819136,"K01749","Late",0.559151875331149,0.292616279765623,0.312780432092845
"2264","DayGroupEarly1765",0.087487309059949,0.0649485637317896,130,1.3470245380827,0.180315740790776,"K03809","Early",0.712390616471012,0.125881304557599,0.146957245133246
"2265","DayGroupLate3020",0.0424861330491621,0.0315773130719506,164,1.34546384463919,0.180332799604846,"K10543","Late",0.559151875331149,0.0594132721112816,0.0674150897838971
